Symptom_id	Is_severe	Name
305318	0	Device power source issue
3602	0	Device related infection
78339	0	Device related sepsis
693951	0	Device stimulation issue
1558	0	Device use error
726536	0	Dextrocardia
220159	0	Diabetes insipidus
512	0	Diabetes mellitus
1179	0	Diabetes mellitus inadequate control
340890	0	Diabetes mellitus management
17526	0	Diabetic amyotrophy
489264	0	Diabetic autonomic neuropathy
223126	0	Diabetic blindness
594856	0	Diabetic bullosis
26544	0	Diabetic coma
34138	0	Diabetic complication
44576	0	Diabetic encephalopathy
635759	0	Diabetic end stage renal disease
722	0	Diabetic eye disease
127732	0	Diabetic foetopathy
7600	0	Diabetic foot
65457	0	Diabetic foot infection
31620	0	Diabetic gangrene
230459	0	Diabetic gastroenteropathy
340030	0	Diabetic gastroparesis
552367	0	Diabetic gastropathy
619342	0	Diabetic glaucoma
39008	0	Diabetic hyperglycaemic coma
293897	0	Diabetic hyperosmolar coma
121475	0	Diabetic keratopathy
1194	0	Diabetic ketoacidosis
410689	0	Diabetic ketoacidotic hyperglycaemic coma
28582	0	Diabetic metabolic decompensation
13786	0	Diabetic nephropathy
3903	0	Diabetic neuropathy
131571	0	Diabetic retinal oedema
7450	0	Diabetic retinopathy
906	0	Diabetic ulcer
76349	0	Diabetic vascular disorder
451943	0	Diadynamic electrotherapy
394607	0	Diagnostic aspiration
681524	0	Diagnostic procedure
297	0	Dialysis
15174	0	Dialysis related complication
96486	0	Diaphragm muscle weakness
738273	0	Diaphragm neoplasm
448023	0	Diaphragmalgia
61494	0	Diaphragmatic disorder
26177	0	Diaphragmatic hernia
17020	0	Diaphragmatic paralysis
498291	0	Diaphragmatic rupture
464	0	Diaphragmatic spasm
159	0	Diarrhoea
17590	0	Diarrhoea haemorrhagic
8242	0	Diarrhoea infectious
521017	0	Diarrhoea neonatal
261357	0	Diastasis recti abdominis
678	0	Diastolic dysfunction
383438	0	Diastolic hypertension
4989	0	Diastolic hypotension
219281	0	Diet noncompliance
13729	0	Diet refusal
299858	0	Dieulafoy^s vascular malformation
26516	0	Differential white blood cell count abnormal
134254	0	Diffuse alopecia
503073	0	Diffuse alveolar damage
15341	0	Diffuse large B-cell lymphoma
584435	0	Diffuse large B-cell lymphoma recurrent
785890	0	Diffuse large B-cell lymphoma stage III
452331	0	Diffuse large B-cell lymphoma stage IV
854872	0	Diffuse mesangial sclerosis
570514	0	Diffuse vasculitis
474335	0	DiGeorge^s syndrome
250042	0	Dihydropyrimidine dehydrogenase deficiency
324526	0	Dihydrotestosterone decreased
237152	0	Dilatation atrial
865326	0	Dilatation intrahepatic duct acquired
35610	0	Dilatation ventricular
529320	0	Diphtheria
50815	0	Diplegia
2569	0	Diplopia
705493	0	Direct infection transmission
5890	0	Disability
42800	0	Disability assessment scale score decreased
1245	0	Discomfort
1094	0	Disease complication
673523	0	Disease prodromal stage
480	0	Disease progression
513	0	Disease recurrence
390100	0	Disease susceptibility
15215	0	Disinhibition
53388	0	Dislocation of vertebra
442631	0	Disorder of globe
900494	0	Disorder of orbit
73489	0	Disorganised speech
242	0	Disorientation
46336	0	Disseminated Bacillus Calmette-Guerin infection
18543	0	Disseminated intravascular coagulation
5126	0	Disseminated tuberculosis
53481	0	Dissociation
277256	0	Dissociative disorder
601063	0	Dissociative fugue
19301	0	Dissociative identity disorder
91776	0	Distractibility
49441	0	Distributive shock
665	0	Disturbance in attention
5235	0	Disturbance in sexual arousal
15219	0	Disturbance in social behaviour
119102	0	Disuse syndrome
217914	0	Diuretic therapy
17588	0	Diverticular perforation
4867	0	Diverticulitis
54090	0	Diverticulitis intestinal haemorrhagic
13055	0	Diverticulum
1145	0	Diverticulum intestinal
27186	0	Diverticulum intestinal haemorrhagic
647745	0	Diverticulum oesophageal
92209	0	Divorced
186	0	Dizziness
2890	0	Dizziness exertional
5499	0	Dizziness postural
766833	0	DNA antibody positive
536320	0	Documented hypersensitivity to administered drug
14643	0	Documented hypersensitivity to administered product
459734	0	Dopamine dysregulation syndrome
775226	0	Double outlet right ventricle
229982	0	Double stranded DNA antibody positive
394006	0	Douglas^ abscess
544534	0	Douglas^ pouch mass
56368	0	Drain placement
40253	0	Dressler^s syndrome
11021	0	Drooling
9284	0	Drop attacks
101587	0	Dropped head syndrome
394492	0	Drowning
1017	0	Drug abuse
56230	0	Drug abuser
503	0	Drug administered at inappropriate site
86727	0	Drug administered in wrong device
4386	0	Drug administered to patient of inappropriate age
368	0	Drug administration error
835796	0	Drug chemical incompatibility
358434	0	Drug clearance decreased
98928	0	Drug clearance increased
400901	0	Drug cross-reactivity
18516	0	Drug delivery device implantation
263142	0	Drug delivery device removal
1018	0	Drug dependence
745957	0	Drug dependence, antepartum
115061	0	Drug detoxification
11063	0	Drug dispensed to wrong patient
434	0	Drug dispensing error
7314	0	Drug diversion
69	0	Drug dose omission
3262	0	Drug dose titration not performed
227	0	Drug effect decreased
1966	0	Drug effect delayed
175	0	Drug effect incomplete
3237	0	Drug effect increased
3146	0	Drug effect prolonged
24565	0	Drug effect variable
877	0	Drug eruption
367	0	Drug hypersensitivity
21	0	Drug ineffective
274	0	Drug ineffective for unapproved indication
582	0	Drug interaction
2834	0	Drug intolerance
447450	0	Drug level
19978	0	Drug level above therapeutic
56598	0	Drug level below therapeutic
39886	0	Drug level changed
36319	0	Drug level decreased
75500	0	Drug level fluctuating
3539	0	Drug level increased
65779	0	Drug metabolising enzyme decreased
528827	0	Drug metabolising enzyme increased
315055	0	Drug monitoring procedure incorrectly performed
2350	0	Drug monitoring procedure not performed
59	0	Drug prescribing error
1233	0	Drug reaction with eosinophilia and systemic symptoms
87852	0	Drug rehabilitation
888	0	Drug resistance
4692	0	Drug screen false positive
9274	0	Drug screen negative
535	0	Drug screen positive
1419	0	Drug specific antibody present
495709	0	Drug therapeutic incompatibility
31138	0	Drug therapy
3021	0	Drug titration error
3301	0	Drug tolerance
4764	0	Drug tolerance decreased
78673	0	Drug tolerance increased
17270	0	Drug withdrawal convulsions
59777	0	Drug withdrawal headache
691202	0	Drug withdrawal maintenance therapy
228	0	Drug withdrawal syndrome
51105	0	Drug withdrawal syndrome neonatal
130784	0	Drug-disease interaction
260	0	Drug-induced liver injury
91532	0	Dry age-related macular degeneration
1193	0	Dry eye
44739	0	Dry gangrene
279	0	Dry mouth
460	0	Dry skin
3046	0	Dry throat
71927	0	Duane^s syndrome
596060	0	Ductus arteriosus premature closure
818655	0	Ductus arteriosus stenosis foetal
759103	0	Dumping syndrome
242468	0	Duodenal atresia
602538	0	Duodenal fistula
559675	0	Duodenal neoplasm
382923	0	Duodenal obstruction
653577	0	Duodenal operation
230154	0	Duodenal perforation
565671	0	Duodenal polyp
929249	0	Duodenal sphincterotomy
65365	0	Duodenal stenosis
14273	0	Duodenal ulcer
109773	0	Duodenal ulcer haemorrhage
1982	0	Duodenal ulcer perforation
789628	0	Duodenal ulcer repair
8068	0	Duodenitis
317238	0	Duodenitis haemorrhagic
39434	0	Dupuytren^s contracture
414764	0	Dupuytren^s contracture operation
345667	0	Dural arteriovenous fistula
481737	0	Dwarfism
39655	0	Dysacusis
96577	0	Dysaesthesia
419293	0	Dysaesthesia pharynx
754	0	Dysarthria
14942	0	Dysbacteriosis
65528	0	Dyscalculia
3441	0	Dyschezia
24525	0	Dysentery
49102	0	Dysfunctional uterine bleeding
602	0	Dysgeusia
1266	0	Dysgraphia
220814	0	Dyshidrotic eczema
170	0	Dyskinesia
33601	0	Dyskinesia oesophageal
96583	0	Dyslalia
51923	0	Dyslexia
12683	0	Dyslipidaemia
928032	0	Dyslogia
1798	0	Dysmenorrhoea
322534	0	Dysmetropsia
3696	0	Dysmorphism
118069	0	Dysmyelination
1130	0	Dyspareunia
411	0	Dyspepsia
551	0	Dysphagia
187	0	Dysphemia
107	0	Dysphonia
26976	0	Dysphoria
114986	0	Dysplasia
273041	0	Dysplastic naevus
192	0	Dyspnoea
12134	0	Dyspnoea at rest
37	0	Dyspnoea exertional
222835	0	Dyspnoea paroxysmal nocturnal
508281	0	Dyspraxia
444862	0	Dyssomnia
3406	0	Dysstasia
324658	0	Dysthymic disorder
10483	0	Dystonia
524272	0	Dystonic tremor
378770	0	Dystrophic calcification
20	0	Dysuria
487625	0	Eagle Barrett syndrome
755836	0	Ear canal abrasion
248471	0	Ear canal injury
13485	0	Ear congestion
317059	0	Ear deformity acquired
3122	0	Ear discomfort
7128	0	Ear disorder
4903	0	Ear haemorrhage
188	0	Ear infection
343177	0	Ear infection bacterial
256156	0	Ear infection fungal
612284	0	Ear infection viral
50441	0	Ear injury
70469	0	Ear malformation
245778	0	Ear neoplasm
127588	0	Ear neoplasm malignant
363315	0	Ear operation
157	0	Ear pain
40864	0	Ear pruritus
4904	0	Ear swelling
612708	0	Ear tube insertion
534486	0	Ear, nose and throat examination abnormal
378804	0	Early retirement
34322	0	Early satiety
133463	0	Eastern Cooperative Oncology Group performance status worsened
949	0	Eating disorder
51470	0	Eating disorder symptom
416224	0	Ebstein^s anomaly
14000	0	Ecchymosis
618352	0	Eccrine squamous syringometaplasia
350627	0	ECG P wave inverted
316740	0	ECG signs of myocardial infarction
24531	0	ECG signs of myocardial ischaemia
341251	0	Echocardiogram
59840	0	Echocardiogram abnormal
704619	0	Echolalia
704620	0	Echopraxia
497824	0	Eclampsia
2083	0	Economic problem
537766	0	Ectopia cordis
324347	0	Ectopic kidney
15787	0	Ectopic pregnancy
320359	0	Ectopic pregnancy termination
456127	0	Ectopic pregnancy under hormonal contraception
3185	0	Ectopic pregnancy with contraceptive device
249413	0	Ectropion
423795	0	Ectropion of cervix
1496	0	Eczema
107847	0	Eczema asteatotic
276527	0	Eczema eyelids
336142	0	Eczema herpeticum
245525	0	Eczema infected
274866	0	Eczema nummular
382198	0	Eczema weeping
216928	0	Edentulous
3412	0	Educational problem
31329	0	Effusion
244876	0	EGFR gene mutation
623022	0	EGFR status assay
348105	0	Egocentrism
330802	0	Ehlers-Danlos syndrome
36285	0	Ejaculation delayed
32013	0	Ejaculation disorder
12998	0	Ejaculation failure
411791	0	Ejection fraction
226312	0	Ejection fraction abnormal
2589	0	Ejection fraction decreased
852260	0	Elastosis perforans
579499	0	Elbow deformity
469592	0	Elbow operation
722232	0	Elderly
76562	0	Elective surgery
63679	0	Electric shock
258412	0	Electrocardiogram
3729	0	Electrocardiogram abnormal
272814	0	Electrocardiogram ambulatory
659867	0	Electrocardiogram ambulatory abnormal
74351	0	Electrocardiogram change
329176	0	Electrocardiogram delta waves abnormal
920320	0	Electrocardiogram J wave
523856	0	Electrocardiogram P wave abnormal
756518	0	Electrocardiogram PQ interval prolonged
5850	0	Electrocardiogram PR prolongation
233961	0	Electrocardiogram PR shortened
305919	0	Electrocardiogram Q wave abnormal
68714	0	Electrocardiogram Q waves
492130	0	Electrocardiogram QRS complex abnormal
21192	0	Electrocardiogram QRS complex prolonged
229292	0	Electrocardiogram QRS complex shortened
914406	0	Electrocardiogram QT interval
4857	0	Electrocardiogram QT interval abnormal
4324	0	Electrocardiogram QT prolonged
33111	0	Electrocardiogram QT shortened
513052	0	Electrocardiogram R on T phenomenon
92598	0	Electrocardiogram repolarisation abnormality
550056	0	Electrocardiogram RR interval prolonged
99671	0	Electrocardiogram ST segment
27387	0	Electrocardiogram ST segment abnormal
1393	0	Electrocardiogram ST segment depression
37752	0	Electrocardiogram ST segment elevation
373456	0	Electrocardiogram ST-T change
474918	0	Electrocardiogram ST-T segment abnormal
101563	0	Electrocardiogram ST-T segment depression
38765	0	Electrocardiogram T wave abnormal
230300	0	Electrocardiogram T wave amplitude decreased
559876	0	Electrocardiogram T wave amplitude increased
37757	0	Electrocardiogram T wave inversion
131861	0	Electrocardiogram T wave peaked
230299	0	Electrocardiogram U-wave abnormality
799153	0	Electrocauterisation
223073	0	Electrocution
754150	0	Electroencephalogram
8556	0	Electroencephalogram abnormal
248210	0	Electrolyte depletion
21021	0	Electrolyte imbalance
434246	0	Electromyogram abnormal
307565	0	Elephantiasis nostras verrucosa
16710	0	Elevated mood
1557	0	Embedded device
64026	0	Embolia cutis medicamentosa
211218	0	Embolic cerebral infarction
646170	0	Embolic pneumonia
2045	0	Embolic stroke
864	0	Embolism
2730	0	Embolism arterial
5631	0	Embolism venous
33713	0	Emergency care
5457	0	Emergency care examination
290	0	Emotional disorder
43289	0	Emotional disorder of childhood
1559	0	Emotional distress
30249	0	Emotional poverty
16184	0	Emphysema
7212	0	Emphysematous cystitis
550580	0	Emphysematous pyelonephritis
309566	0	Empty sella syndrome
234237	0	Empyema
575738	0	Enamel anomaly
379832	0	Enanthema
66151	0	Encapsulating peritoneal sclerosis
492152	0	Encapsulation reaction
12486	0	Encephalitis
136866	0	Encephalitis autoimmune
292445	0	Encephalitis cytomegalovirus
285043	0	Encephalitis eastern equine
878206	0	Encephalitis post varicella
297134	0	Encephalitis viral
43122	0	Encephalocele
324462	0	Encephalomalacia
4955	0	Encephalomyelitis
3541	0	Encephalopathy
798704	0	Encephalopathy allergic
712616	0	Encephalopathy neonatal
905558	0	Enchondroma
582522	0	Encopresis
730567	0	End-tidal CO2 increased
422181	0	Endarterectomy
24831	0	Endocarditis
49454	0	Endocarditis bacterial
627689	0	Endocarditis candida
395092	0	Endocarditis enterococcal
803224	0	Endocarditis Q fever
223395	0	Endocarditis staphylococcal
594162	0	Endocarditis viral
16936	0	Endocrine disorder
251305	0	Endocrine neoplasm
350386	0	Endocrine ophthalmopathy
627203	0	Endocrine test abnormal
544696	0	Endocrinopathy diencephalic
28332	0	Endodontic procedure
40712	0	Endometrial ablation
51872	0	Endometrial adenocarcinoma
827161	0	Endometrial atrophy
6424	0	Endometrial cancer
97242	0	Endometrial cancer metastatic
571788	0	Endometrial cancer stage I
17917	0	Endometrial disorder
544364	0	Endometrial dysplasia
7831	0	Endometrial hyperplasia
58408	0	Endometrial hypertrophy
587766	0	Endometrial stromal sarcoma
11531	0	Endometrial thickening
12948	0	Endometriosis
513625	0	Endometriosis ablation
4492	0	Endometritis
297531	0	Endometritis bacterial
255129	0	Endometritis decidual
33078	0	Endophthalmitis
338306	0	Endoscopic retrograde cholangiopancreatography
269903	0	Endoscopy
111716	0	Endoscopy gastrointestinal
95113	0	Endoscopy small intestine abnormal
424777	0	Endoscopy upper gastrointestinal tract
103192	0	Endotoxaemia
274377	0	Endotoxic shock
48821	0	Endotracheal intubation
83774	0	Endotracheal intubation complication
716309	0	Endovenous ablation
578822	0	Enema administration
11593	0	Energy increased
719365	0	Engraft failure
241355	0	Engraftment syndrome
778524	0	Enlarged cerebral perivascular spaces
241847	0	Enlarged clitoris
2932	0	Enlarged uvula
617310	0	Enophthalmos
516878	0	Enophthalmos traumatic
929245	0	Enostosis
414619	0	Enteral nutrition
10537	0	Enteritis
158	0	Enteritis infectious
454036	0	Enterobacter bacteraemia
66472	0	Enterobacter infection
363682	0	Enterobacter pneumonia
280838	0	Enterobacter sepsis
235590	0	Enterobacter test positive
280317	0	Enterobiasis
542282	0	Enterocele
40731	0	Enterococcal bacteraemia
2064	0	Enterococcal infection
133410	0	Enterococcal sepsis
18652	0	Enterococcus test positive
11614	0	Enterocolitis
471474	0	Enterocolitis bacterial
240108	0	Enterocolitis fungal
58349	0	Enterocolitis haemorrhagic
357392	0	Enterocolitis infectious
299244	0	Enterocolitis viral
101807	0	Enterocutaneous fistula
135020	0	Enterostomy
13071	0	Enterovesical fistula
82744	0	Enterovirus infection
294292	0	Enterovirus test positive
582246	0	Enthesopathy
825741	0	Entropion
123	0	Enuresis
19482	0	Environmental exposure
3795	0	Enzyme abnormality
283288	0	Enzyme inhibition
249751	0	Enzyme level abnormal
553008	0	Enzyme level decreased
15013	0	Enzyme level increased
892196	0	Eosinopenia
52465	0	Eosinophil count abnormal
255593	0	Eosinophil count decreased
25577	0	Eosinophil count increased
8816	0	Eosinophil morphology abnormal
39812	0	Eosinophil percentage decreased
39817	0	Eosinophil percentage increased
12516	0	Eosinophilia
602610	0	Eosinophilia myalgia syndrome
329402	0	Eosinophilic cellulitis
53231	0	Eosinophilic colitis
219664	0	Eosinophilic cystitis
741460	0	Eosinophilic fasciitis
84619	0	Eosinophilic myocarditis
135911	0	Eosinophilic oesophagitis
281216	0	Eosinophilic panniculitis
4808	0	Eosinophilic pneumonia
3087	0	Eosinophilic pneumonia acute
84068	0	Eosinophilic pneumonia chronic
732530	0	Eosinophils urine present
404236	0	Ependymoma
19205	0	Ephelides
38484	0	Epicondylitis
536264	0	Epidermal necrosis
247295	0	Epidermodysplasia verruciformis
356192	0	Epidermolysis
34458	0	Epidermolysis bullosa
690590	0	Epididymal cyst
690584	0	Epididymal disorder
439782	0	Epididymal enlargement
211112	0	Epididymitis
512705	0	Epididymitis tuberculous
13897	0	Epidural analgesia
277827	0	Epidural haemorrhage
28743	0	Epidural injection
99556	0	Epidural lipomatosis
30502	0	Epigastric discomfort
670662	0	Epiglottic mass
441483	0	Epiglottic oedema
447481	0	Epiglottis ulcer
70092	0	Epiglottitis
723113	0	Epiglottitis obstructive
1705	0	Epilepsy
903178	0	Epilepsy congenital
225410	0	Epileptic psychosis
734768	0	Epinephrine increased
93610	0	Epiphyseal fracture
5784	0	Epiphyseal injury
499745	0	Epiphyseal surgery
554522	0	Epiphyses delayed fusion
238992	0	Epiphyses premature fusion
321290	0	Epiphysiodesis
114243	0	Epiphysiolysis
803120	0	Epiploic appendagitis
16955	0	Episcleritis
576085	0	Epispadias
42	0	Epistaxis
343034	0	Epstein-Barr viraemia
681820	0	Epstein-Barr virus antibody positive
297343	0	Epstein-Barr virus associated lymphoma
348717	0	Epstein-Barr virus associated lymphoproliferative disorder
4777	0	Epstein-Barr virus infection
27674	0	Epstein-Barr virus test positive
633930	0	Epulis
855	0	Erectile dysfunction
4959	0	Erection increased
560422	0	Ergot poisoning
323187	0	Erosive duodenitis
28576	0	Erosive oesophagitis
938	0	Eructation
9527	0	Erysipelas
758267	0	Erysipeloid
255	0	Erythema
523664	0	Erythema annulare
864834	0	Erythema induratum
781759	0	Erythema infectiosum
755176	0	Erythema migrans
119	0	Erythema multiforme
8311	0	Erythema nodosum
14096	0	Erythema of eyelid
475673	0	Erythroblast count decreased
918069	0	Erythroblast count increased
852588	0	Erythroblastosis
49663	0	Erythrodermic psoriasis
695713	0	Erythroleukaemia
568393	0	Erythromelalgia
550636	0	Erythropenia
49017	0	Erythropoiesis abnormal
239814	0	Erythropsia
845369	0	Erythrosis
33314	0	Eschar
33958	0	Escherichia bacteraemia
4494	0	Escherichia infection
441793	0	Escherichia pyelonephritis
34002	0	Escherichia sepsis
18648	0	Escherichia test positive
4104	0	Escherichia urinary tract infection
3921	0	Essential hypertension
526169	0	Essential thrombocythaemia
64087	0	Essential tremor
799159	0	Ethmoid sinus surgery
224409	0	Eunuchoidism
3317	0	Euphoric mood
376984	0	Eustachian tube disorder
301565	0	Eustachian tube dysfunction
511688	0	Eustachian tube obstruction
504207	0	Euthanasia
637002	0	Euthyroid sick syndrome
530713	0	Evacuation of retained products of conception
785224	0	Ewing^s sarcoma
292252	0	Ewing^s sarcoma metastatic
315644	0	Ex-tobacco user
62415	0	Exaggerated startle response
46111	0	Excessive cerumen production
3726	0	Excessive exercise
24219	0	Excessive eye blinking
15931	0	Excessive granulation tissue
660687	0	Excessive masturbation
472111	0	Excessive skin
22915	0	Excoriation
10721	0	Executive dysfunction
790063	0	Exercise electrocardiogram abnormal
117097	0	Exercise lack of
24545	0	Exercise test abnormal
3295	0	Exercise tolerance decreased
366427	0	Exercise tolerance increased
795681	0	Exertional headache
61269	0	Exfoliative rash
779034	0	Exhibitionism
388454	0	Exomphalos
43028	0	Exophthalmos
593278	0	Exophthalmos congenital
20758	0	Exostosis
89841	0	Exostosis of jaw
72399	0	Expanded disability status scale score decreased
82511	0	Expanded disability status scale score increased
525490	0	Expiratory reserve volume abnormal
10197	0	Expired device used
491904	0	Expired drug administered
726	0	Expired product administered
1135	0	Explorative laparotomy
11897	0	Exposed bone in jaw
4953	0	Exposure during breast feeding
2477	0	Exposure during pregnancy
407139	0	Exposure to allergen
72939	0	Exposure to body fluid
632422	0	Exposure to chemical pollution
18582	0	Exposure to communicable disease
268642	0	Exposure to contaminated air
303391	0	Exposure to contaminated device
524344	0	Exposure to contaminated water
35245	0	Exposure to mould
564592	0	Exposure to noise
370601	0	Exposure to toxic agent
50256	0	Exposure to unspecified agent
278520	0	Exposure to violent event
505943	0	Exposure via blood
7064	0	Exposure via body fluid
230255	0	Exposure via contaminated device
4395	0	Exposure via direct contact
1066	0	Exposure via father
48599	0	Exposure via ingestion
25420	0	Exposure via inhalation
72393	0	Exposure via partner
826125	0	Exsanguination
525088	0	Exserohilum infection
714802	0	Extensive swelling of vaccinated limb
115046	0	Extensor plantar response
593280	0	External auditory canal atresia
407311	0	External ear cellulitis
870	0	Extra dose administered
113703	0	Extracorporeal circulation
57628	0	Extradural abscess
38443	0	Extradural haematoma
651910	0	Extradural neoplasm
4637	0	Extramedullary haemopoiesis
363748	0	Extranodal marginal zone B-cell lymphoma (MALT type)
16498	0	Extranodal marginal zone B-cell lymphoma (MALT type) recurrent
307117	0	Extraocular muscle disorder
46767	0	Extraocular muscle paresis
111415	0	Extrapulmonary tuberculosis
41090	0	Extrapyramidal disorder
12050	0	Extraskeletal ossification
1398	0	Extrasystoles
5418	0	Extravasation
253063	0	Extravasation blood
101786	0	Extravascular haemolysis
357103	0	Extremity contracture
71207	0	Extremity necrosis
602454	0	Extubation
89951	0	Exudative retinopathy
584032	0	Eye abscess
19840	0	Eye allergy
35881	0	Eye burns
82086	0	Eye colour change
225504	0	Eye complication associated with device
1802	0	Eye contusion
338439	0	Eye degenerative disorder
1787	0	Eye discharge
13935	0	Eye disorder
406129	0	Eye excision
9394	0	Eye haemorrhage
1912	0	Eye infection
506292	0	Eye infection bacterial
407361	0	Eye infection fungal
806280	0	Eye infection intraocular
576633	0	Eye infection staphylococcal
250799	0	Eye infection toxoplasmal
228083	0	Eye infection viral
9445	0	Eye inflammation
1907	0	Eye injury
133548	0	Eye irrigation
272	0	Eye irritation
293272	0	Eye laser scar
9566	0	Eye laser surgery
16129	0	Eye movement disorder
929229	0	Eye muscle operation
1475	0	Eye oedema
13365	0	Eye operation
299729	0	Eye operation complication
4366	0	Eye pain
434406	0	Eye paraesthesia
299735	0	Eye penetration
533232	0	Eye prosthesis insertion
7477	0	Eye pruritus
958	0	Eye swelling
21329	0	Eye symptom
84309	0	Eye ulcer
34968	0	Eyeball avulsion
666518	0	Eyeball rupture
891267	0	Eyeglasses therapy
286357	0	Eyelash discolouration
506102	0	Eyelash hyperpigmentation
69174	0	Eyelash thickening
422050	0	Eyelid bleeding
361437	0	Eyelid boil
62594	0	Eyelid cyst
398429	0	Eyelid dermatochalasis
19122	0	Eyelid disorder
367886	0	Eyelid erosion
242303	0	Eyelid exfoliation
746028	0	Eyelid folliculitis
218627	0	Eyelid function disorder
715522	0	Eyelid haematoma
52630	0	Eyelid infection
752178	0	Eyelid injury
7478	0	Eyelid irritation
23624	0	Eyelid margin crusting
2036	0	Eyelid oedema
110188	0	Eyelid operation
23623	0	Eyelid pain
35270	0	Eyelid ptosis
733086	0	Eyelid ptosis congenital
24462	0	Eyelid rash
351666	0	Eyelid sensory disorder
12026	0	Eyelid skin dryness
241930	0	Eyelid thickening
321225	0	Eyelid vascular disorder
7475	0	Eyelids pruritus
13579	0	Face injury
1469	0	Face oedema
780243	0	Face presentation
105412	0	Facet joint syndrome
258620	0	Facial asymmetry
17680	0	Facial bones fracture
88296	0	Facial nerve disorder
13195	0	Facial neuralgia
19584	0	Facial operation
254	0	Facial pain
15684	0	Facial paresis
1103	0	Facial spasm
12662	0	Facial wasting
764776	0	Factitious disorder
840512	0	Factor IX deficiency
52490	0	Factor IX inhibition
299990	0	Factor V deficiency
501258	0	Factor V inhibition
68008	0	Factor V Leiden mutation
832559	0	Factor VII deficiency
50609	0	Factor VIII deficiency
16704	0	Factor VIII inhibition
573030	0	Factor XII deficiency
799007	0	Faecal calprotectin increased
4342	0	Faecal incontinence
53230	0	Faecal volume decreased
274247	0	Faecal volume increased
32696	0	Faecal vomiting
398300	0	Faecalith
27099	0	Faecaloma
6415	0	Faeces discoloured
24125	0	Faeces hard
82246	0	Faeces pale
10309	0	Faeces soft
652563	0	Failed induction of labour
3462	0	Failure of child resistant mechanism for pharmaceutical product
1831	0	Failure to thrive
8	0	Fall
434578	0	Fallopian tube abscess
121073	0	Fallopian tube cancer
323944	0	Fallopian tube cyst
676389	0	Fallopian tube disorder
700623	0	Fallopian tube enlargement
270917	0	Fallopian tube obstruction
761097	0	Fallopian tube operation
48278	0	Fallopian tube perforation
251694	0	Fallot^s tetralogy
834814	0	False labour
286501	0	False negative investigation result
87	0	False positive investigation result
491776	0	False positive tuberculosis test
462103	0	Familial hypertriglyceridaemia
226933	0	Familial mediterranean fever
99124	0	Familial tremor
228087	0	Family stress
270537	0	Fanconi syndrome
65708	0	Fanconi syndrome acquired
267913	0	Fascial hernia
81809	0	Fasciitis
757918	0	Fasciotomy
236735	0	Fat embolism
2674	0	Fat intolerance
304824	0	Fat necrosis
274466	0	Fat redistribution
132203	0	Fat tissue decreased
37266	0	Fat tissue increased
5	0	Fatigue
546108	0	Fatty liver alcoholic
6172	0	Fear
801066	0	Fear of closed spaces
9197	0	Fear of death
7372	0	Fear of disease
113132	0	Fear of eating
23362	0	Fear of falling
99814	0	Fear of injection
538801	0	Fear of pregnancy
101077	0	Fear of weight gain
61490	0	Febrile bone marrow aplasia
128405	0	Febrile convulsion
6561	0	Febrile infection
1454	0	Febrile neutropenia
538310	0	Febrile nonhaemolytic transfusion reaction
7003	0	Feeding disorder
227092	0	Feeding disorder neonatal
4952	0	Feeding disorder of infancy or early childhood
23528	0	Feeding tube complication
465427	0	Feeding tube user
132	0	Feeling abnormal
946	0	Feeling cold
5681	0	Feeling drunk
3594	0	Feeling guilty
1541	0	Feeling hot
4276	0	Feeling jittery
5542	0	Feeling of body temperature change
64537	0	Feeling of despair
4283	0	Feeling of relaxation
11555	0	Feelings of worthlessness
43902	0	Felty^s syndrome
117580	0	Female genital operation
307190	0	Female genital tract fistula
376760	0	Female orgasmic disorder
801074	0	Female sexual arousal disorder
29597	0	Female sexual dysfunction
486080	0	Female sterilisation
645232	0	Feminisation acquired
403788	0	Femoral anteversion
319614	0	Femoral artery aneurysm
99310	0	Femoral artery occlusion
92032	0	Femoral artery perforation
222101	0	Femoral hernia
18417	0	Femoral neck fracture
397312	0	Femoral nerve injury
811422	0	Femoral pulse abnormal
1870	0	Femur fracture
379860	0	Fever neonatal
14472	0	Fibrin abnormal
766148	0	Fibrin D dimer
12334	0	Fibrin D dimer increased
306849	0	Fibrin degradation products increased
69916	0	Fibroadenoma of breast
901736	0	Fibroblast growth factor 23 increased
46592	0	Fibrocystic breast disease
96711	0	Fibrodysplasia ossificans progressiva
534172	0	Fibroma
279781	0	Fibromatosis
13476	0	Fibromyalgia
42953	0	Fibrosis
660351	0	Fibrous cortical defect
461674	0	Fibrous dysplasia of bone
212124	0	Fibrous histiocytoma
898108	0	Fibula agenesis
21656	0	Fibula fracture
269185	0	Fight in school
704370	0	Filariasis
335609	0	Fine motor delay
3683	0	Fine motor skill dysfunction
103335	0	Finger amputation
45890	0	Finger deformity
3803	0	Fistula
674446	0	Fistula discharge
18078	0	Fistula inflammation
121345	0	Fistula of small intestine
374181	0	Fistula repair
443482	0	Fixed bowel loop
129021	0	Flagellate dermatitis
4086	0	Flank pain
525747	0	Flashback
41223	0	Flat affect
455455	0	Flat anterior chamber of eye
375	0	Flatulence
87696	0	Flavivirus infection
393243	0	Flight of ideas
238807	0	Floppy infant
228944	0	Floppy iris syndrome
10297	0	Fluid imbalance
959	0	Fluid intake reduced
348887	0	Fluid intake restriction
